year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,group
2013,4,15,618,630,-12,725,749,-24,EV,4533,N16963,EWR,BUF,47,282,6,30,2013-04-15T10:00:00Z,2
2013,4,15,628,630,-2,902,913,-11,US,195,N551UW,JFK,PHX,305,2153,6,30,2013-04-15T10:00:00Z,2
2013,4,15,652,700,-8,917,920,-3,MQ,4534,N722MQ,LGA,XNA,175,1147,7,0,2013-04-15T11:00:00Z,2
2013,4,15,704,710,-6,941,1002,-21,UA,1718,N17233,EWR,TPA,135,997,7,10,2013-04-15T11:00:00Z,2
2013,4,15,706,710,-4,826,840,-14,WN,1171,N922WN,EWR,BNA,112,748,7,10,2013-04-15T11:00:00Z,2
2013,4,15,724,728,-4,837,844,-7,B6,44,N585JB,JFK,SYR,45,209,7,28,2013-04-15T11:00:00Z,2
2013,4,15,728,731,-3,1110,1110,0,B6,643,N796JB,JFK,SFO,377,2586,7,31,2013-04-15T11:00:00Z,2
2013,4,15,731,735,-4,1011,1005,6,WN,2870,N493WN,LGA,DEN,254,1620,7,35,2013-04-15T11:00:00Z,2
2013,4,15,750,755,-5,920,920,0,MQ,3737,N514MQ,EWR,ORD,122,719,7,55,2013-04-15T11:00:00Z,2
2013,4,15,753,759,-6,1049,1109,-20,AA,2267,N3FAAA,LGA,MIA,160,1096,7,59,2013-04-15T11:00:00Z,2
2013,4,15,753,755,-2,1038,1036,2,B6,389,N594JB,LGA,MCO,138,950,7,55,2013-04-15T11:00:00Z,2
2013,4,15,753,800,-7,848,908,-20,US,2118,N946UW,LGA,BOS,34,184,8,0,2013-04-15T12:00:00Z,2
2013,4,15,807,814,-7,1214,1025,NA,EV,4625,N48901,EWR,CHS,NA,628,8,14,2013-04-15T12:00:00Z,2
2013,4,15,808,810,-2,1033,1037,-4,9E,3538,N930XJ,JFK,MSP,170,1029,8,10,2013-04-15T12:00:00Z,2
2013,4,15,815,815,0,1136,1119,17,B6,181,N653JB,JFK,SAN,350,2446,8,15,2013-04-15T12:00:00Z,2
2013,4,15,821,730,51,1205,1131,34,B6,215,N607JB,EWR,SJU,197,1608,7,30,2013-04-15T11:00:00Z,2
2013,4,15,825,825,0,1023,1026,-3,US,487,N601AW,JFK,CLT,80,541,8,25,2013-04-15T12:00:00Z,2
2013,4,15,836,839,-3,942,950,-8,B6,1172,N274JB,EWR,BOS,37,200,8,39,2013-04-15T12:00:00Z,2
2013,4,15,836,835,1,1147,1151,-4,DL,857,N3752,JFK,SAN,344,2446,8,35,2013-04-15T12:00:00Z,2
2013,4,15,844,855,-11,1027,1109,-42,DL,2239,N766NC,EWR,DTW,79,488,8,55,2013-04-15T12:00:00Z,2
2013,4,15,855,900,-5,1120,1127,-7,DL,485,N314NB,EWR,ATL,114,746,9,0,2013-04-15T13:00:00Z,2
2013,4,15,856,900,-4,1204,1215,-11,AA,647,N5EUAA,JFK,MIA,165,1089,9,0,2013-04-15T13:00:00Z,2
2013,4,15,857,900,-3,1148,1203,-15,DL,1885,N349NW,LGA,MCO,131,950,9,0,2013-04-15T13:00:00Z,2
2013,4,15,909,915,-6,1225,1232,-7,DL,2379,N354NW,LGA,FLL,157,1076,9,15,2013-04-15T13:00:00Z,2
2013,4,15,920,920,0,1217,1230,-13,UA,1581,N78285,EWR,SEA,325,2402,9,20,2013-04-15T13:00:00Z,2
2013,4,15,921,929,-8,1150,1157,-7,EV,4298,N14180,EWR,JAX,117,820,9,29,2013-04-15T13:00:00Z,2
2013,4,15,938,940,-2,1056,1114,-18,UA,731,N412UA,EWR,ORD,117,719,9,40,2013-04-15T13:00:00Z,2
2013,4,15,948,1000,-12,1458,1510,-12,HA,51,N386HA,JFK,HNL,648,4983,10,0,2013-04-15T14:00:00Z,2
2013,4,15,951,955,-4,1126,1110,16,MQ,4670,N502MQ,LGA,BNA,113,764,9,55,2013-04-15T13:00:00Z,2
2013,4,15,1000,1008,-8,1134,1148,-14,EV,4711,N16963,EWR,STL,139,872,10,8,2013-04-15T14:00:00Z,2
2013,4,15,1112,1115,-3,1251,1250,1,WN,3421,N455WN,LGA,BNA,113,764,11,15,2013-04-15T15:00:00Z,2
2013,4,15,1117,1106,11,1354,1405,-11,UA,1143,N14237,EWR,PBI,140,1023,11,6,2013-04-15T15:00:00Z,2
2013,4,15,1120,1130,-10,1318,1330,-12,US,1625,N198UW,LGA,CLT,79,544,11,30,2013-04-15T15:00:00Z,2
2013,4,15,1124,1130,-6,1342,1354,-12,EV,5216,N722EV,LGA,MCI,160,1107,11,30,2013-04-15T15:00:00Z,2
2013,4,15,1150,1200,-10,1341,1345,-4,MQ,4553,N852MQ,LGA,CLE,69,419,12,0,2013-04-15T16:00:00Z,2
2013,4,15,1220,1221,-1,1432,1449,-17,EV,4162,N16178,EWR,JAX,110,820,12,21,2013-04-15T16:00:00Z,2
2013,4,15,1236,1245,-9,1333,1350,-17,AA,1850,N3KEAA,JFK,BOS,33,187,12,45,2013-04-15T16:00:00Z,2
2013,4,15,1238,1245,-7,1434,1445,-11,DL,1131,N316NB,LGA,DTW,85,502,12,45,2013-04-15T16:00:00Z,2
2013,4,15,1257,1236,21,1447,1431,16,EV,4118,N18101,EWR,DTW,88,488,12,36,2013-04-15T16:00:00Z,2
2013,4,15,1320,1325,-5,1506,1500,6,AA,331,N4XLAA,LGA,ORD,126,733,13,25,2013-04-15T17:00:00Z,2
2013,4,15,1322,1320,2,1652,1711,-19,DL,315,N3759,JFK,SJU,186,1598,13,20,2013-04-15T17:00:00Z,2
2013,4,15,1330,1300,30,1501,1435,26,MQ,4404,N813MQ,JFK,RDU,71,427,13,0,2013-04-15T17:00:00Z,2
2013,4,15,1336,1320,16,1709,1710,-1,B6,705,N779JB,JFK,SJU,188,1598,13,20,2013-04-15T17:00:00Z,2
2013,4,15,1338,1330,8,2244,1815,NA,UA,15,N76065,EWR,HNL,NA,4963,13,30,2013-04-15T17:00:00Z,2
2013,4,15,1343,1345,-2,1520,1453,27,9E,3638,N8477R,JFK,PHL,32,94,13,45,2013-04-15T17:00:00Z,2
2013,4,15,1344,1350,-6,1443,1505,-22,EV,4633,N15574,EWR,BTV,44,266,13,50,2013-04-15T17:00:00Z,2
2013,4,15,1347,1339,8,1655,1655,0,B6,209,N703JB,JFK,LGB,346,2465,13,39,2013-04-15T17:00:00Z,2
2013,4,15,1351,1340,11,1640,1643,-3,B6,377,N627JB,LGA,FLL,144,1076,13,40,2013-04-15T17:00:00Z,2
2013,4,15,1408,1255,73,1529,1416,73,B6,66,N192JB,JFK,BUF,54,301,12,55,2013-04-15T16:00:00Z,2
2013,4,15,1409,1410,-1,1506,1522,-16,B6,1010,N239JB,JFK,BOS,34,187,14,10,2013-04-15T18:00:00Z,2
2013,4,15,1432,1440,-8,1534,1605,-31,EV,5745,N834AS,LGA,IAD,45,229,14,40,2013-04-15T18:00:00Z,2
2013,4,15,1444,1453,-9,1746,1751,-5,UA,399,N407UA,LGA,IAH,208,1416,14,53,2013-04-15T18:00:00Z,2
2013,4,15,1446,1455,-9,1735,1805,-30,AA,759,N3CBAA,LGA,DFW,203,1389,14,55,2013-04-15T18:00:00Z,2
2013,4,15,1449,1450,-1,1723,1745,-22,AA,1813,N5FEAA,JFK,MCO,133,944,14,50,2013-04-15T18:00:00Z,2
2013,4,15,1455,1500,-5,1646,1653,-7,US,720,N426US,EWR,CLT,77,529,15,0,2013-04-15T19:00:00Z,2
2013,4,15,1456,1504,-8,1724,1724,0,UA,667,N543UA,LGA,DEN,241,1620,15,4,2013-04-15T19:00:00Z,2
2013,4,15,1516,1459,17,1856,1905,-9,B6,703,N537JB,JFK,SJU,188,1598,14,59,2013-04-15T18:00:00Z,2
2013,4,15,1537,1445,52,1812,1709,63,EV,5660,N15912,EWR,ATL,114,746,14,45,2013-04-15T18:00:00Z,2
2013,4,15,1542,1545,-3,1813,1824,-11,DL,2143,N3735D,JFK,ATL,111,760,15,45,2013-04-15T19:00:00Z,2
2013,4,15,1543,1515,28,1751,1710,41,EV,4381,N18557,EWR,DTW,86,488,15,15,2013-04-15T19:00:00Z,2
2013,4,15,1607,1600,7,1836,1835,1,9E,3315,N923XJ,JFK,MSP,177,1029,16,0,2013-04-15T20:00:00Z,2
2013,4,15,1620,1629,-9,1758,1814,-16,MQ,4415,N852MQ,LGA,RDU,71,431,16,29,2013-04-15T20:00:00Z,2
2013,4,15,1623,1515,68,1937,1800,97,UA,1502,N27724,EWR,IAH,212,1400,15,15,2013-04-15T19:00:00Z,2
2013,4,15,1634,1635,-1,1942,1954,-12,B6,185,N556JB,JFK,SAN,342,2446,16,35,2013-04-15T20:00:00Z,2
2013,4,15,1653,1700,-7,1812,1830,-18,MQ,4410,N838MQ,JFK,DCA,58,213,17,0,2013-04-15T21:00:00Z,2
2013,4,15,1656,1513,103,2005,1818,107,UA,509,N417UA,EWR,AUS,218,1504,15,13,2013-04-15T19:00:00Z,2
2013,4,15,1657,1700,-3,2032,2050,-18,DL,31,N721TW,JFK,SFO,374,2586,17,0,2013-04-15T21:00:00Z,2
2013,4,15,1703,1708,-5,1952,1932,20,UA,792,N514UA,EWR,LAS,316,2227,17,8,2013-04-15T21:00:00Z,2
2013,4,15,1704,1705,-1,1901,1913,-12,B6,1085,N306JB,JFK,CLT,93,541,17,5,2013-04-15T21:00:00Z,2
2013,4,15,1722,1725,-3,2004,2010,-6,UA,1109,N17104,EWR,MCO,133,937,17,25,2013-04-15T21:00:00Z,2
2013,4,15,1728,1725,3,2058,2036,22,DL,1185,N337NW,EWR,SLC,294,1969,17,25,2013-04-15T21:00:00Z,2
2013,4,15,1732,1700,32,1839,1814,25,B6,1176,N354JB,EWR,BOS,37,200,17,0,2013-04-15T21:00:00Z,2
2013,4,15,1738,1730,8,2016,2023,-7,B6,547,N807JB,EWR,PBI,129,1023,17,30,2013-04-15T21:00:00Z,2
2013,4,15,1807,1815,-8,1924,1948,-24,9E,4277,N8477R,JFK,ORF,52,290,18,15,2013-04-15T22:00:00Z,2
2013,4,15,1808,1800,8,2029,1944,45,UA,269,N822UA,EWR,ORD,156,719,18,0,2013-04-15T22:00:00Z,2
2013,4,15,1809,1820,-11,2103,2131,-28,AS,7,N552AS,EWR,SEA,320,2402,18,20,2013-04-15T22:00:00Z,2
2013,4,15,1815,1806,9,1911,1935,-24,B6,1016,N283JB,JFK,BOS,32,187,18,6,2013-04-15T22:00:00Z,2
2013,4,15,1818,1700,78,2200,2030,90,UA,512,N555UA,JFK,SFO,377,2586,17,0,2013-04-15T21:00:00Z,2
2013,4,15,1821,1815,6,2031,2036,-5,9E,3542,N924XJ,JFK,MSP,165,1029,18,15,2013-04-15T22:00:00Z,2
2013,4,15,1821,1823,-2,2024,2047,-23,DL,1715,N344NW,LGA,MSY,163,1183,18,23,2013-04-15T22:00:00Z,2
2013,4,15,1825,1829,-4,2026,2040,-14,9E,4059,N8908D,LGA,DAY,88,549,18,29,2013-04-15T22:00:00Z,2
2013,4,15,1829,1829,0,2034,2032,2,US,297,N548UW,JFK,CLT,85,541,18,29,2013-04-15T22:00:00Z,2
2013,4,15,1834,1835,-1,2212,2205,7,UA,389,N560UA,JFK,SFO,376,2586,18,35,2013-04-15T22:00:00Z,2
2013,4,15,1844,1850,-6,2140,2136,4,B6,527,N606JB,EWR,MCO,128,937,18,50,2013-04-15T22:00:00Z,2
2013,4,15,1855,1900,-5,1958,2015,-17,US,2187,N752US,LGA,DCA,44,214,19,0,2013-04-15T23:00:00Z,2
2013,4,15,1857,1900,-3,2106,2134,-28,DL,1051,N358NB,JFK,MSY,167,1182,19,0,2013-04-15T23:00:00Z,2
2013,4,15,1910,1915,-5,2136,2139,-3,9E,3826,N8718E,JFK,CHS,92,636,19,15,2013-04-15T23:00:00Z,2
2013,4,15,1921,1929,-8,2201,2229,-28,AA,2075,N516AA,EWR,DFW,196,1372,19,29,2013-04-15T23:00:00Z,2
2013,4,15,1922,1925,-3,2124,2122,2,9E,3525,N916XJ,JFK,ORD,123,740,19,25,2013-04-15T23:00:00Z,2
2013,4,15,1934,1925,9,2244,2243,1,DL,2139,N997DL,LGA,MIA,142,1096,19,25,2013-04-15T23:00:00Z,2
2013,4,15,1941,1945,-4,2233,2300,-27,AA,1709,N3EUAA,LGA,MIA,145,1096,19,45,2013-04-15T23:00:00Z,2
2013,4,15,1941,1944,-3,2304,2255,9,UA,768,N558UA,EWR,LAX,344,2454,19,44,2013-04-15T23:00:00Z,2
2013,4,15,1949,1951,-2,2242,2244,-2,UA,301,N827UA,EWR,IAH,201,1400,19,51,2013-04-15T23:00:00Z,2
2013,4,15,1952,1935,17,2253,2249,4,UA,1010,N24702,EWR,MIA,152,1085,19,35,2013-04-15T23:00:00Z,2
2013,4,15,1959,2000,-1,2124,2144,-20,B6,130,N309JB,JFK,BUF,57,301,20,0,2013-04-16T00:00:00Z,2
2013,4,15,2017,2018,-1,2253,2326,-33,UA,1241,N27733,EWR,TPA,134,997,20,18,2013-04-16T00:00:00Z,2
2013,4,15,2023,2030,-7,2238,2315,-37,B6,619,N351JB,JFK,JAX,113,828,20,30,2013-04-16T00:00:00Z,2
2013,4,15,2034,2040,-6,2135,2154,-19,B6,1178,N298JB,EWR,BOS,45,200,20,40,2013-04-16T00:00:00Z,2
2013,4,15,2040,1915,85,2221,2111,70,EV,5168,N755EV,LGA,GSO,71,461,19,15,2013-04-15T23:00:00Z,2
2013,4,15,2050,2100,-10,2155,2210,-15,US,2144,N955UW,LGA,BOS,40,184,21,0,2013-04-16T01:00:00Z,2
2013,4,15,2122,2129,-7,26,17,9,B6,199,N584JB,JFK,LAS,323,2248,21,29,2013-04-16T01:00:00Z,2
2013,4,15,2135,2045,50,2242,2219,23,9E,3395,N930XJ,JFK,DCA,44,213,20,45,2013-04-16T00:00:00Z,2
2013,4,15,2141,2146,-5,110,142,-32,B6,701,N324JB,JFK,SJU,184,1598,21,46,2013-04-16T01:00:00Z,2
2013,4,15,2144,2140,4,22,28,-6,B6,43,N524JB,JFK,MCO,128,944,21,40,2013-04-16T01:00:00Z,2
2013,4,15,2201,2150,11,35,43,-8,B6,325,N586JB,JFK,TPA,133,1005,21,50,2013-04-16T01:00:00Z,2
2013,4,15,2251,2255,-4,18,11,7,B6,30,N274JB,JFK,ROC,52,264,22,55,2013-04-16T02:00:00Z,2
2013,4,16,554,600,-6,747,800,-13,DL,731,N323NB,LGA,DTW,91,502,6,0,2013-04-16T10:00:00Z,2
2013,4,16,554,600,-6,652,659,-7,US,2161,N751UW,LGA,DCA,46,214,6,0,2013-04-16T10:00:00Z,2
2013,4,16,559,600,-1,721,711,10,EV,5716,N820AS,JFK,IAD,45,228,6,0,2013-04-16T10:00:00Z,2
2013,4,16,608,615,-7,853,915,-22,AA,1895,N3CJAA,EWR,MIA,141,1085,6,15,2013-04-16T10:00:00Z,2
2013,4,16,626,630,-4,858,913,-15,US,195,N534UW,JFK,PHX,309,2153,6,30,2013-04-16T10:00:00Z,2
2013,4,16,627,633,-6,851,925,-34,UA,761,N422UA,EWR,MCO,126,937,6,33,2013-04-16T10:00:00Z,2
2013,4,16,638,640,-2,919,922,-3,B6,983,N570JB,LGA,TPA,139,1010,6,40,2013-04-16T10:00:00Z,2
2013,4,16,657,700,-3,930,950,-20,AA,2083,N4YEAA,EWR,DFW,195,1372,7,0,2013-04-16T11:00:00Z,2
2013,4,16,704,708,-4,1010,1029,-19,UA,1010,N24729,EWR,SNA,342,2434,7,8,2013-04-16T11:00:00Z,2
2013,4,16,710,720,-10,958,1003,-5,UA,427,N595UA,LGA,IAH,199,1416,7,20,2013-04-16T11:00:00Z,2
2013,4,16,720,720,0,959,935,24,WN,35,N913WN,EWR,DEN,252,1605,7,20,2013-04-16T11:00:00Z,2
2013,4,16,727,730,-3,1052,1105,-13,VX,183,N849VA,EWR,SFO,362,2565,7,30,2013-04-16T11:00:00Z,2
2013,4,16,734,735,-1,1005,1005,0,WN,2870,N465WN,LGA,DEN,250,1620,7,35,2013-04-16T11:00:00Z,2
2013,4,16,743,746,-3,935,944,-9,EV,4398,N18556,EWR,DTW,89,488,7,46,2013-04-16T11:00:00Z,2
2013,4,16,744,745,-1,1004,1013,-9,DL,807,N302DQ,EWR,ATL,121,746,7,45,2013-04-16T11:00:00Z,2
2013,4,16,747,630,77,928,832,56,US,1433,N562UW,LGA,CLT,78,544,6,30,2013-04-16T10:00:00Z,2
2013,4,16,749,800,-11,847,908,-21,US,2118,N950UW,LGA,BOS,37,184,8,0,2013-04-16T12:00:00Z,2
2013,4,16,751,800,-9,1039,1106,-27,B6,553,N590JB,EWR,RSW,142,1068,8,0,2013-04-16T12:00:00Z,2
2013,4,16,801,805,-4,1049,1105,-16,DL,1109,N904DL,LGA,TPA,138,1010,8,5,2013-04-16T12:00:00Z,2
2013,4,16,822,819,3,1026,1021,5,EV,4394,N17169,EWR,GRR,98,605,8,19,2013-04-16T12:00:00Z,2
2013,4,16,835,840,-5,1006,1010,-4,EV,4409,N16987,EWR,RIC,61,277,8,40,2013-04-16T12:00:00Z,2
2013,4,16,840,839,1,958,950,8,B6,1172,N265JB,EWR,BOS,44,200,8,39,2013-04-16T12:00:00Z,2
2013,4,16,854,900,-6,1157,1216,-19,DL,515,N336NB,LGA,MIA,148,1096,9,0,2013-04-16T13:00:00Z,2
2013,4,16,855,900,-5,1211,1215,-4,AA,647,N5FEAA,JFK,MIA,143,1089,9,0,2013-04-16T13:00:00Z,2
2013,4,16,859,905,-6,1136,1154,-18,B6,57,N554JB,JFK,PBI,133,1028,9,5,2013-04-16T13:00:00Z,2
2013,4,16,907,845,22,1119,1119,0,EV,5223,N713EV,LGA,CHS,92,641,8,45,2013-04-16T12:00:00Z,2
2013,4,16,913,915,-2,1050,1105,-15,AA,313,N599AA,LGA,ORD,116,733,9,15,2013-04-16T13:00:00Z,2
2013,4,16,918,912,6,1154,1200,-6,B6,59,N216JB,JFK,TPA,139,1005,9,12,2013-04-16T13:00:00Z,2
2013,4,16,925,929,-4,1338,1308,30,UA,220,N804UA,EWR,SFO,374,2565,9,29,2013-04-16T13:00:00Z,2
2013,4,16,939,945,-6,1111,1124,-13,B6,885,N294JB,JFK,RDU,79,427,9,45,2013-04-16T13:00:00Z,2
2013,4,16,947,955,-8,1110,1110,0,MQ,4670,N531MQ,LGA,BNA,109,764,9,55,2013-04-16T13:00:00Z,2
2013,4,16,954,959,-5,1056,1124,-28,UA,1176,N27733,EWR,BOS,43,200,9,59,2013-04-16T13:00:00Z,2
2013,4,16,959,1003,-4,1140,1134,6,FL,353,N966AT,LGA,CAK,64,397,10,3,2013-04-16T14:00:00Z,2
2013,4,16,1000,1004,-4,1132,1130,2,EV,5736,N825AS,LGA,IAD,48,229,10,4,2013-04-16T14:00:00Z,2
2013,4,16,1008,1015,-7,1215,1230,-15,US,75,N649AW,EWR,PHX,291,2133,10,15,2013-04-16T14:00:00Z,2
2013,4,16,1052,1056,-4,1316,1339,-23,B6,1183,N531JB,JFK,MCO,129,944,10,56,2013-04-16T14:00:00Z,2
2013,4,16,1053,1100,-7,1205,1218,-13,EV,4106,N14972,EWR,BNA,106,748,11,0,2013-04-16T15:00:00Z,2
2013,4,16,1110,1115,-5,1211,1224,-13,B6,24,N267JB,JFK,BTV,49,266,11,15,2013-04-16T15:00:00Z,2
2013,4,16,1111,959,72,1311,1221,50,US,29,N519UW,JFK,PHX,284,2153,9,59,2013-04-16T13:00:00Z,2
2013,4,16,1125,1130,-5,1312,1330,-18,US,1625,N162UW,LGA,CLT,79,544,11,30,2013-04-16T15:00:00Z,2
2013,4,16,1253,1259,-6,1604,1604,0,UA,1681,N76523,LGA,IAH,219,1416,12,59,2013-04-16T16:00:00Z,2
2013,4,16,1255,1300,-5,1602,1615,-13,VX,165,N852VA,EWR,LAX,349,2454,13,0,2013-04-16T17:00:00Z,2
2013,4,16,1255,1300,-5,1413,1431,-18,UA,1001,N19141,EWR,ORD,117,719,13,0,2013-04-16T17:00:00Z,2
2013,4,16,1256,1300,-4,1404,1420,-16,WN,2152,N273WN,EWR,BNA,110,748,13,0,2013-04-16T17:00:00Z,2
2013,4,16,1257,1300,-3,1407,1410,-3,US,2175,N770UW,LGA,DCA,43,214,13,0,2013-04-16T17:00:00Z,2
2013,4,16,1310,1315,-5,1450,1501,-11,US,1895,N559UW,EWR,CLT,77,529,13,15,2013-04-16T17:00:00Z,2
2013,4,16,1315,1300,15,1419,1410,9,US,2128,N946UW,LGA,BOS,40,184,13,0,2013-04-16T17:00:00Z,2
2013,4,16,1319,1315,4,1540,1538,2,FL,348,N924AT,LGA,ATL,110,762,13,15,2013-04-16T17:00:00Z,2
2013,4,16,1320,1320,0,1654,1710,-16,B6,705,N635JB,JFK,SJU,192,1598,13,20,2013-04-16T17:00:00Z,2
2013,4,16,1341,1330,11,1820,1815,5,UA,15,N69059,EWR,HNL,613,4963,13,30,2013-04-16T17:00:00Z,2
2013,4,16,1353,1355,-2,1627,1615,12,WN,1638,N288WN,EWR,PHX,307,2133,13,55,2013-04-16T17:00:00Z,2
2013,4,16,1357,1359,-2,1458,1519,-21,9E,3354,N915XJ,JFK,BOS,42,187,13,59,2013-04-16T17:00:00Z,2
2013,4,16,1412,1415,-3,1621,1633,-12,DL,935,N302DQ,EWR,ATL,106,746,14,15,2013-04-16T18:00:00Z,2
2013,4,16,1432,1436,-4,1749,1755,-6,UA,560,N557UA,JFK,SFO,348,2586,14,36,2013-04-16T18:00:00Z,2
2013,4,16,1444,1445,-1,1658,1709,-11,EV,5660,N13538,EWR,ATL,112,746,14,45,2013-04-16T18:00:00Z,2
2013,4,16,1453,1459,-6,1713,1737,-24,DL,2347,N699DL,LGA,ATL,108,762,14,59,2013-04-16T18:00:00Z,2
2013,4,16,1454,1405,49,1614,1525,49,EV,5712,N832AS,JFK,IAD,46,228,14,5,2013-04-16T18:00:00Z,2
2013,4,16,1454,1440,14,1601,1605,-4,EV,5745,N830AS,LGA,IAD,45,229,14,40,2013-04-16T18:00:00Z,2
2013,4,16,1454,1500,-6,1600,1619,-19,US,2179,N712US,LGA,DCA,46,214,15,0,2013-04-16T19:00:00Z,2
2013,4,16,1456,1454,2,1815,1809,6,UA,1630,N17126,EWR,SFO,355,2565,14,54,2013-04-16T18:00:00Z,2
2013,4,16,1505,1511,-6,1658,1705,-7,EV,4326,N14920,EWR,CLT,78,529,15,11,2013-04-16T19:00:00Z,2
2013,4,16,1506,1435,31,1706,1644,22,DL,1819,N318US,LGA,MSP,154,1020,14,35,2013-04-16T18:00:00Z,2
2013,4,16,1511,1515,-4,1801,1800,1,UA,1695,N48127,EWR,IAH,200,1400,15,15,2013-04-16T19:00:00Z,2
2013,4,16,1541,1540,1,1913,1855,18,UA,1101,N18119,JFK,LAX,364,2475,15,40,2013-04-16T19:00:00Z,2
2013,4,16,1542,1548,-6,1753,1820,-27,DL,1705,N332NB,LGA,MSY,162,1183,15,48,2013-04-16T19:00:00Z,2
2013,4,16,1543,1529,14,1848,1814,34,UA,563,N412UA,EWR,LAS,326,2227,15,29,2013-04-16T19:00:00Z,2
2013,4,16,1555,1608,-13,1736,1815,-39,9E,3368,N913XJ,JFK,RDU,71,427,16,8,2013-04-16T20:00:00Z,2
2013,4,16,1601,1529,32,1723,1648,35,EV,4580,N13969,EWR,MKE,121,725,15,29,2013-04-16T19:00:00Z,2
2013,4,16,1601,1559,2,1857,1836,21,US,35,N546UW,JFK,PHX,312,2153,15,59,2013-04-16T19:00:00Z,2
2013,4,16,1624,1631,-7,1736,1757,-21,EV,4463,N15985,EWR,RIC,54,277,16,31,2013-04-16T20:00:00Z,2
2013,4,16,1650,1700,-10,1805,1814,-9,B6,1176,N351JB,EWR,BOS,47,200,17,0,2013-04-16T21:00:00Z,2
2013,4,16,1657,1700,-3,1951,2015,-24,B6,15,N339JB,JFK,FLL,149,1069,17,0,2013-04-16T21:00:00Z,2
2013,4,16,1711,1715,-4,2015,2037,-22,DL,503,N3744F,JFK,SAN,341,2446,17,15,2013-04-16T21:00:00Z,2
2013,4,16,1725,1729,-4,2030,2024,6,UA,1672,N33103,EWR,IAH,207,1400,17,29,2013-04-16T21:00:00Z,2
2013,4,16,1729,1725,4,2000,2010,-10,UA,1109,N14120,EWR,MCO,127,937,17,25,2013-04-16T21:00:00Z,2
2013,4,16,1730,1530,120,2055,1905,110,AA,85,N359AA,JFK,SFO,359,2586,15,30,2013-04-16T19:00:00Z,2
2013,4,16,1733,1735,-2,2050,2050,0,DL,17,N188DN,JFK,LAX,345,2475,17,35,2013-04-16T21:00:00Z,2
2013,4,16,1737,1745,-8,2031,2053,-22,DL,2370,N962DL,LGA,PBI,142,1035,17,45,2013-04-16T21:00:00Z,2
2013,4,16,1738,1738,0,1924,1926,-2,B6,1185,N298JB,JFK,RDU,70,427,17,38,2013-04-16T21:00:00Z,2
2013,4,16,1755,1755,0,1923,1930,-7,WN,3962,N469WN,LGA,MDW,117,725,17,55,2013-04-16T21:00:00Z,2
2013,4,16,1810,1720,50,2118,2025,53,AA,695,N3CPAA,JFK,AUS,214,1521,17,20,2013-04-16T21:00:00Z,2
2013,4,16,1825,1830,-5,2102,2100,2,UA,1523,N17730,EWR,DEN,244,1605,18,30,2013-04-16T22:00:00Z,2
2013,4,16,1836,1555,161,1940,1715,145,MQ,4622,N530MQ,LGA,BNA,109,764,15,55,2013-04-16T19:00:00Z,2
2013,4,16,1840,1850,-10,2116,2136,-20,B6,527,N524JB,EWR,MCO,122,937,18,50,2013-04-16T22:00:00Z,2
2013,4,16,1847,1859,-12,2107,2122,-15,FL,645,N936AT,LGA,ATL,108,762,18,59,2013-04-16T22:00:00Z,2
2013,4,16,1854,1900,-6,2012,2043,-31,DL,975,N339NB,LGA,PIT,63,335,19,0,2013-04-16T23:00:00Z,2
2013,4,16,1854,1900,-6,2135,2202,-27,UA,527,N416UA,EWR,DFW,196,1372,19,0,2013-04-16T23:00:00Z,2
2013,4,16,1859,1905,-6,2159,2210,-11,UA,1673,N33262,EWR,RSW,150,1068,19,5,2013-04-16T23:00:00Z,2
2013,4,16,1907,1915,-8,2249,2249,0,DL,6,N3759,JFK,SLC,295,1990,19,15,2013-04-16T23:00:00Z,2
2013,4,16,1911,1915,-4,2154,2216,-22,B6,155,N612JB,JFK,MCO,126,944,19,15,2013-04-16T23:00:00Z,2
2013,4,16,1933,1935,-2,2125,2134,-9,9E,3370,N903XJ,JFK,RDU,67,427,19,35,2013-04-16T23:00:00Z,2
2013,4,16,1938,1930,8,2110,2050,20,EV,5714,N826AS,JFK,IAD,46,228,19,30,2013-04-16T23:00:00Z,2
2013,4,16,1942,1859,43,2314,2230,44,B6,87,N588JB,JFK,SLC,288,1990,18,59,2013-04-16T22:00:00Z,2
2013,4,16,1955,2000,-5,2226,2245,-19,DL,1147,N975DL,LGA,ATL,109,762,20,0,2013-04-17T00:00:00Z,2
2013,4,16,1955,2000,-5,2233,2259,-26,UA,1685,N78506,EWR,PBI,134,1023,20,0,2013-04-17T00:00:00Z,2
2013,4,16,2004,2015,-11,2203,2239,-36,9E,4033,N8775A,LGA,TYS,92,647,20,15,2013-04-17T00:00:00Z,2
2013,4,16,2008,1910,58,2342,2240,62,AA,21,N338AA,JFK,LAX,343,2475,19,10,2013-04-16T23:00:00Z,2
2013,4,16,2025,2024,1,2302,2328,-26,UA,1292,N37287,EWR,FLL,140,1065,20,24,2013-04-17T00:00:00Z,2
2013,4,16,2031,2029,2,2216,2230,-14,EV,4166,N16961,EWR,GSP,85,594,20,29,2013-04-17T00:00:00Z,2
2013,4,16,2043,2045,-2,2332,2353,-21,B6,629,N231JB,JFK,HOU,199,1428,20,45,2013-04-17T00:00:00Z,2
