year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,4,10,1434,1440,-6,1715,1750,-35,UA,1639,N13716,EWR,RSW,145,1068,14,40,2013-04-10T18:00:00Z
2013,4,10,1436,1435,1,1742,1738,4,B6,347,N228JB,JFK,SRQ,156,1041,14,35,2013-04-10T18:00:00Z
2013,4,10,1448,1455,-7,1751,1805,-14,AA,759,N3FTAA,LGA,DFW,203,1389,14,55,2013-04-10T18:00:00Z
2013,4,10,1454,1500,-6,1609,1619,-10,US,2179,N762US,LGA,DCA,48,214,15,0,2013-04-10T19:00:00Z
2013,4,10,1458,1505,-7,1643,1630,13,MQ,3823,N518MQ,JFK,DCA,52,213,15,5,2013-04-10T19:00:00Z
2013,4,10,1510,1455,15,1729,1640,49,MQ,4172,N923MQ,JFK,CLE,115,425,14,55,2013-04-10T18:00:00Z
2013,4,10,1516,1520,-4,1734,1745,-11,MQ,4669,N508MQ,LGA,ATL,109,762,15,20,2013-04-10T19:00:00Z
2013,4,10,1531,1539,-8,1908,1740,88,EV,4667,N13124,EWR,MSP,189,1008,15,39,2013-04-10T19:00:00Z
2013,4,10,1548,1545,3,1702,1712,-10,9E,3580,N8665A,JFK,BWI,40,184,15,45,2013-04-10T19:00:00Z
2013,4,10,1553,1555,-2,1825,1810,15,WN,266,N750SA,EWR,DEN,235,1605,15,55,2013-04-10T19:00:00Z
2013,4,10,1555,1559,-4,1822,1837,-15,DL,847,N604DL,LGA,ATL,106,762,15,59,2013-04-10T19:00:00Z
2013,4,10,1555,1600,-5,1707,1719,-12,US,2134,N944UW,LGA,BOS,32,184,16,0,2013-04-10T20:00:00Z
2013,4,10,1558,1545,13,2000,1916,44,DL,1043,N3757D,JFK,SEA,349,2422,15,45,2013-04-10T19:00:00Z
2013,4,10,1600,1559,1,1823,1836,-13,US,35,N521UW,JFK,PHX,290,2153,15,59,2013-04-10T19:00:00Z
2013,4,10,1608,1616,-8,1824,1850,-26,EV,3819,N15986,EWR,ATL,109,746,16,16,2013-04-10T20:00:00Z
2013,4,10,1608,1615,-7,1837,1840,-3,MQ,4657,N531MQ,LGA,ATL,108,762,16,15,2013-04-10T20:00:00Z
2013,4,10,1618,1616,2,1825,1825,0,EV,4175,N14974,EWR,SAV,98,708,16,16,2013-04-10T20:00:00Z
2013,4,10,1618,1541,37,1842,1828,14,UA,1110,N33289,EWR,LAS,284,2227,15,41,2013-04-10T19:00:00Z
2013,4,10,1631,1631,0,1805,1757,8,EV,4463,N34110,EWR,RIC,52,277,16,31,2013-04-10T20:00:00Z
2013,4,10,1643,1629,14,1958,1939,19,AA,565,N3HXAA,JFK,DFW,211,1391,16,29,2013-04-10T20:00:00Z
2013,4,10,1718,1529,109,NA,1647,NA,EV,4583,N48901,EWR,BNA,NA,748,15,29,2013-04-10T19:00:00Z
2013,4,10,1726,1700,26,1847,1830,17,MQ,4410,N822MQ,JFK,DCA,50,213,17,0,2013-04-10T21:00:00Z
2013,4,10,1752,1715,37,2119,2005,74,WN,157,N952WN,EWR,HOU,221,1411,17,15,2013-04-10T21:00:00Z
2013,4,10,1756,1755,1,2050,2050,0,DL,1585,N397DA,LGA,MCO,127,950,17,55,2013-04-10T21:00:00Z
2013,4,10,1758,1800,-2,1929,1915,14,US,2185,N751UW,LGA,DCA,53,214,18,0,2013-04-10T22:00:00Z
2013,4,10,1759,1745,14,2135,2105,30,DL,1394,N3756,JFK,PDX,353,2454,17,45,2013-04-10T21:00:00Z
2013,4,10,1800,1806,-6,1945,1958,-13,B6,1185,N304JB,JFK,RDU,65,427,18,6,2013-04-10T22:00:00Z
2013,4,10,1804,1610,114,2119,1758,201,9E,3400,N907XJ,JFK,MKE,135,745,16,10,2013-04-10T20:00:00Z
2013,4,10,1813,1646,87,2110,1805,185,EV,5667,N12967,EWR,ROC,51,246,16,46,2013-04-10T20:00:00Z
2013,4,10,1815,1700,75,1942,1835,67,MQ,4255,N618MQ,JFK,BNA,111,765,17,0,2013-04-10T21:00:00Z
2013,4,10,1841,1829,12,NA,2040,NA,9E,4059,N8444F,LGA,DAY,NA,549,18,29,2013-04-10T22:00:00Z
2013,4,10,2105,2030,35,2301,2150,71,WN,184,N447WN,EWR,MDW,137,711,20,30,2013-04-11T00:00:00Z
2013,4,10,2124,1935,109,NA,2159,NA,EV,4333,N12160,EWR,TUL,NA,1215,19,35,2013-04-10T23:00:00Z
2013,4,10,2151,1940,131,NA,2147,NA,EV,4153,N17185,EWR,CLT,NA,529,19,40,2013-04-10T23:00:00Z
2013,4,10,2201,1955,126,2256,2110,106,AA,1762,N3ATAA,JFK,BOS,32,187,19,55,2013-04-10T23:00:00Z
2013,4,10,2244,2015,149,120,2318,122,DL,1729,N393DA,JFK,LAS,297,2248,20,15,2013-04-11T00:00:00Z
2013,4,10,2245,1850,235,139,2136,243,B6,527,N552JB,EWR,MCO,126,937,18,50,2013-04-10T22:00:00Z
2013,4,10,2255,2105,110,143,2359,104,UA,570,N504UA,EWR,MCO,128,937,21,5,2013-04-11T01:00:00Z
2013,4,10,2333,2029,184,254,2,172,UA,996,N827UA,EWR,SFO,357,2565,20,29,2013-04-11T00:00:00Z
2013,4,10,NA,2110,NA,NA,2232,NA,EV,4119,N12921,EWR,RIC,NA,277,21,10,2013-04-11T01:00:00Z
2013,4,10,NA,2150,NA,NA,2255,NA,EV,4117,N16919,EWR,DCA,NA,199,21,50,2013-04-11T01:00:00Z
2013,4,10,NA,1947,NA,NA,2100,NA,EV,4312,N12900,EWR,DCA,NA,199,19,47,2013-04-10T23:00:00Z
2013,4,10,NA,1630,NA,NA,1849,NA,FL,620,N997AT,LGA,ATL,NA,762,16,30,2013-04-10T20:00:00Z
2013,4,10,NA,1815,NA,NA,2036,NA,9E,3285,NA,JFK,DTW,NA,509,18,15,2013-04-10T22:00:00Z
2013,4,10,NA,1900,NA,NA,2056,NA,9E,3334,NA,JFK,PIT,NA,340,19,0,2013-04-10T23:00:00Z
2013,4,10,NA,1125,NA,NA,1305,NA,AA,327,N4WRAA,LGA,ORD,NA,733,11,25,2013-04-10T15:00:00Z
2013,4,10,NA,2245,NA,NA,1,NA,B6,608,N317JB,JFK,PWM,NA,273,22,45,2013-04-11T02:00:00Z
2013,4,10,NA,1940,NA,NA,2130,NA,MQ,4423,N815MQ,JFK,RDU,NA,427,19,40,2013-04-10T23:00:00Z
2013,4,10,NA,2155,NA,NA,2312,NA,UA,1066,NA,EWR,BOS,NA,200,21,55,2013-04-11T01:00:00Z
2013,4,11,511,515,-4,827,802,25,UA,1545,N18220,EWR,IAH,230,1400,5,15,2013-04-11T09:00:00Z
2013,4,11,551,600,-9,643,701,-18,US,2114,N753US,LGA,BOS,31,184,6,0,2013-04-11T10:00:00Z
2013,4,11,553,600,-7,659,712,-13,EV,5752,N820AS,LGA,IAD,45,229,6,0,2013-04-11T10:00:00Z
2013,4,11,557,600,-3,856,903,-7,UA,987,N844UA,EWR,LAX,337,2454,6,0,2013-04-11T10:00:00Z
2013,4,11,558,600,-2,710,720,-10,WN,430,N8310C,LGA,MDW,109,725,6,0,2013-04-11T10:00:00Z
2013,4,11,604,605,-1,739,735,4,MQ,4518,N713MQ,LGA,RDU,66,431,6,5,2013-04-11T10:00:00Z
2013,4,11,605,600,5,829,840,-11,B6,79,N510JB,JFK,MCO,126,944,6,0,2013-04-11T10:00:00Z
2013,4,11,628,630,-2,810,805,5,AA,303,N591AA,LGA,ORD,123,733,6,30,2013-04-11T10:00:00Z
2013,4,11,629,630,-1,809,804,5,UA,552,N813UA,EWR,CLE,82,404,6,30,2013-04-11T10:00:00Z
2013,4,11,630,633,-3,852,925,-33,UA,746,N459UA,EWR,MCO,124,937,6,33,2013-04-11T10:00:00Z
2013,4,11,647,650,-3,816,819,-3,UA,1568,N76508,EWR,ORD,127,719,6,50,2013-04-11T10:00:00Z
2013,4,11,651,646,5,914,920,-6,UA,669,N564UA,EWR,LAS,301,2227,6,46,2013-04-11T10:00:00Z
2013,4,11,655,700,-5,933,945,-12,AA,1949,N3FWAA,JFK,LAS,309,2248,7,0,2013-04-11T11:00:00Z
2013,4,11,709,710,-1,818,845,-27,WN,824,N939WN,EWR,BNA,109,748,7,10,2013-04-11T11:00:00Z
2013,4,11,710,709,1,1022,1009,13,UA,387,N540UA,EWR,LAX,344,2454,7,9,2013-04-11T11:00:00Z
2013,4,11,721,723,-2,1040,957,43,UA,709,N559UA,EWR,IAH,218,1400,7,23,2013-04-11T11:00:00Z
2013,4,11,724,725,-1,1040,1057,-17,UA,457,N480UA,EWR,SFO,338,2565,7,25,2013-04-11T11:00:00Z
2013,4,11,732,725,7,904,905,-1,AA,305,N4WRAA,LGA,ORD,121,733,7,25,2013-04-11T11:00:00Z
2013,4,11,752,800,-8,851,908,-17,US,2118,N956UW,LGA,BOS,37,184,8,0,2013-04-11T12:00:00Z
2013,4,11,755,756,-1,1045,1047,-2,B6,341,N715JB,JFK,SRQ,148,1041,7,56,2013-04-11T11:00:00Z
2013,4,11,800,640,80,1044,922,82,B6,983,N613JB,LGA,TPA,140,1010,6,40,2013-04-11T10:00:00Z
2013,4,11,823,820,3,922,930,-8,AA,1838,N3CAAA,JFK,BOS,32,187,8,20,2013-04-11T12:00:00Z
2013,4,11,828,830,-2,1202,1203,-1,UA,1281,N53441,EWR,SFO,364,2565,8,30,2013-04-11T12:00:00Z
2013,4,11,829,839,-10,933,950,-17,B6,1172,N236JB,EWR,BOS,35,200,8,39,2013-04-11T12:00:00Z
2013,4,11,830,830,0,1126,1108,18,DL,27,N900DE,JFK,ATL,120,760,8,30,2013-04-11T12:00:00Z
2013,4,11,837,830,7,1006,1019,-13,9E,3521,N923XJ,JFK,ORD,128,740,8,30,2013-04-11T12:00:00Z
2013,4,11,855,855,0,1148,1158,-10,UA,1735,N76153,EWR,LAX,322,2454,8,55,2013-04-11T12:00:00Z
2013,4,11,858,900,-2,1215,1225,-10,AA,1,N332AA,JFK,LAX,342,2475,9,0,2013-04-11T13:00:00Z
2013,4,11,859,900,-1,1215,1224,-9,DL,120,N717TW,JFK,LAX,321,2475,9,0,2013-04-11T13:00:00Z
2013,4,11,901,908,-7,1155,1209,-14,UA,212,N836UA,EWR,PBI,141,1023,9,8,2013-04-11T13:00:00Z
2013,4,11,904,905,-1,1213,1216,-3,UA,1170,N17229,EWR,FLL,150,1065,9,5,2013-04-11T13:00:00Z
2013,4,11,920,802,78,1037,928,69,EV,3816,N22909,EWR,PIT,56,319,8,2,2013-04-11T12:00:00Z
2013,4,11,924,810,74,1125,1037,48,9E,3538,N932XJ,JFK,MSP,159,1029,8,10,2013-04-11T12:00:00Z
2013,4,11,925,930,-5,1313,1244,29,B6,1639,N565JB,LGA,RSW,157,1080,9,30,2013-04-11T13:00:00Z
2013,4,11,947,750,117,1128,934,114,EV,4099,N16919,EWR,STL,136,872,7,50,2013-04-11T11:00:00Z
2013,4,11,952,959,-7,1118,1110,8,EV,5711,N825AS,JFK,IAD,45,228,9,59,2013-04-11T13:00:00Z
2013,4,11,959,1000,-1,1137,1134,3,FL,353,N927AT,LGA,CAK,66,397,10,0,2013-04-11T14:00:00Z
2013,4,11,959,1000,-1,1220,1234,-14,DL,1847,N659DL,LGA,ATL,105,762,10,0,2013-04-11T14:00:00Z
2013,4,11,1001,1000,1,1104,1125,-21,UA,1176,N76523,EWR,BOS,37,200,10,0,2013-04-11T14:00:00Z
2013,4,11,1032,1042,-10,1259,1325,-26,B6,545,N629JB,EWR,PBI,133,1023,10,42,2013-04-11T14:00:00Z
2013,4,11,1034,929,65,1258,1157,61,EV,4298,N16976,EWR,JAX,118,820,9,29,2013-04-11T13:00:00Z
2013,4,11,1049,1015,34,1335,1336,-1,UA,596,N420UA,EWR,SFO,318,2565,10,15,2013-04-11T14:00:00Z
2013,4,11,1106,1108,-2,1353,1412,-19,B6,673,N784JB,JFK,LAX,322,2475,11,8,2013-04-11T15:00:00Z
2013,4,11,1109,1005,64,1325,1221,64,DL,2319,N352NW,LGA,MSP,161,1020,10,5,2013-04-11T14:00:00Z
2013,4,11,1115,1115,0,1248,1255,-7,WN,292,N236WN,LGA,BNA,117,764,11,15,2013-04-11T15:00:00Z
2013,4,11,1118,1115,3,1338,1337,1,UA,1604,N14230,LGA,DEN,225,1620,11,15,2013-04-11T15:00:00Z
2013,4,11,1131,940,111,1331,1114,137,UA,731,N810UA,EWR,ORD,124,719,9,40,2013-04-11T13:00:00Z
2013,4,11,1141,1144,-3,1346,1359,-13,DL,401,N325NB,EWR,ATL,104,746,11,44,2013-04-11T15:00:00Z
2013,4,11,1154,1200,-6,1317,1311,6,US,2173,N745VJ,LGA,DCA,47,214,12,0,2013-04-11T16:00:00Z
2013,4,11,1158,1200,-2,1455,1511,-16,DL,863,N721TW,JFK,LAX,330,2475,12,0,2013-04-11T16:00:00Z
2013,4,11,1200,1205,-5,1430,1425,5,MQ,4658,N520MQ,LGA,ATL,109,762,12,5,2013-04-11T16:00:00Z
2013,4,11,1251,1236,15,1415,1354,21,EV,4502,N17984,EWR,BNA,121,748,12,36,2013-04-11T16:00:00Z
2013,4,11,1251,1300,-9,1446,1505,-19,9E,3867,N8533D,EWR,CVG,91,569,13,0,2013-04-11T17:00:00Z
2013,4,11,1257,1300,-3,1549,1615,-26,VX,165,N640VA,EWR,LAX,329,2454,13,0,2013-04-11T17:00:00Z
2013,4,11,1303,1307,-4,1420,1425,-5,B6,32,N353JB,JFK,ROC,51,264,13,7,2013-04-11T17:00:00Z
2013,4,11,1305,1310,-5,1527,1510,17,MQ,4564,N738MQ,LGA,DTW,92,502,13,10,2013-04-11T17:00:00Z
2013,4,11,1305,900,245,1441,1038,243,UA,544,N811UA,LGA,ORD,125,733,9,0,2013-04-11T13:00:00Z
2013,4,11,1334,1250,44,1429,1357,32,B6,1006,N337JB,JFK,BOS,32,187,12,50,2013-04-11T16:00:00Z
2013,4,11,1340,1259,41,1645,1605,40,UA,887,N832UA,EWR,RSW,158,1068,12,59,2013-04-11T16:00:00Z
2013,4,11,1341,1329,12,1512,1507,5,EV,3832,N16918,EWR,STL,134,872,13,29,2013-04-11T17:00:00Z
2013,4,11,1345,1229,76,1540,1426,74,EV,4640,N14952,EWR,DAY,95,533,12,29,2013-04-11T16:00:00Z
2013,4,11,1358,1305,53,1619,1528,51,EV,4141,N11137,EWR,ATL,119,746,13,5,2013-04-11T17:00:00Z
2013,4,11,1403,1225,98,1608,1405,123,AA,329,N584AA,LGA,ORD,129,733,12,25,2013-04-11T16:00:00Z
2013,4,11,1409,1200,129,1608,1338,150,UA,617,N823UA,LGA,ORD,122,733,12,0,2013-04-11T16:00:00Z
2013,4,11,1439,1444,-5,1729,1735,-6,B6,393,N655JB,LGA,MCO,132,950,14,44,2013-04-11T18:00:00Z
2013,4,11,1444,1315,89,1618,1435,103,MQ,3765,N502MQ,EWR,ORD,120,719,13,15,2013-04-11T17:00:00Z
2013,4,11,1456,1325,91,1658,1500,118,AA,331,N4WWAA,LGA,ORD,117,733,13,25,2013-04-11T17:00:00Z
2013,4,11,1457,1500,-3,1744,1801,-17,DL,2181,N679DA,LGA,MCO,127,950,15,0,2013-04-11T19:00:00Z
2013,4,11,1506,1508,-2,1824,1819,5,DL,1902,N913DL,LGA,PBI,147,1035,15,8,2013-04-11T19:00:00Z
2013,4,11,1510,1450,20,1620,1606,14,UA,471,N850UA,EWR,BOS,35,200,14,50,2013-04-11T18:00:00Z
2013,4,11,1525,1530,-5,1838,1834,4,DL,1935,N355NW,LGA,TPA,149,1010,15,30,2013-04-11T19:00:00Z
2013,4,11,1551,1555,-4,1733,1715,18,MQ,4622,N539MQ,LGA,BNA,125,764,15,55,2013-04-11T19:00:00Z
2013,4,11,1556,1450,66,1755,1657,58,EV,4181,N11191,EWR,MCI,162,1092,14,50,2013-04-11T18:00:00Z
2013,4,11,1557,1530,27,1912,1905,7,AA,85,N397AA,JFK,SFO,342,2586,15,30,2013-04-11T19:00:00Z
2013,4,11,1601,1605,-4,1922,1924,-2,DL,1373,N373NW,JFK,MIA,158,1089,16,5,2013-04-11T20:00:00Z
2013,4,11,1607,1500,67,1849,1645,124,AA,341,N4YAAA,LGA,ORD,115,733,15,0,2013-04-11T19:00:00Z
2013,4,11,1613,1505,68,1736,1630,66,MQ,3823,N513MQ,JFK,DCA,52,213,15,5,2013-04-11T19:00:00Z
2013,4,11,1627,1544,43,1800,1744,16,UA,1136,N16703,LGA,CLE,68,419,15,44,2013-04-11T19:00:00Z
2013,4,11,1628,1616,12,1855,1825,30,EV,4294,N14562,EWR,SAV,110,708,16,16,2013-04-11T20:00:00Z
2013,4,11,1635,1633,2,1925,1945,-20,UA,992,N422UA,EWR,LAX,315,2454,16,33,2013-04-11T20:00:00Z
2013,4,11,1644,1557,47,1831,1754,37,9E,3523,N909XJ,JFK,ORD,120,740,15,57,2013-04-11T19:00:00Z
2013,4,11,1653,1529,84,1905,1731,94,EV,5673,N11165,EWR,GRR,106,605,15,29,2013-04-11T19:00:00Z
2013,4,11,1657,1700,-3,2011,2022,-11,DL,706,N320NB,JFK,AUS,223,1521,17,0,2013-04-11T21:00:00Z
2013,4,11,1659,1700,-1,2008,2050,-42,DL,31,N723TW,JFK,SFO,340,2586,17,0,2013-04-11T21:00:00Z
2013,4,11,1703,1700,3,1819,1830,-11,MQ,4410,N838MQ,JFK,DCA,52,213,17,0,2013-04-11T21:00:00Z
2013,4,11,1709,1715,-6,2048,2037,NA,DL,503,N3762Y,JFK,SAN,NA,2446,17,15,2013-04-11T21:00:00Z
2013,4,11,1726,1535,111,1837,1650,107,WN,142,N7740A,EWR,MDW,111,711,15,35,2013-04-11T19:00:00Z
2013,4,11,1727,1730,-3,1827,1850,-23,DL,2383,N320US,LGA,PWM,43,269,17,30,2013-04-11T21:00:00Z
2013,4,11,1736,1739,-3,2005,2030,-25,B6,391,N629JB,LGA,MCO,130,950,17,39,2013-04-11T21:00:00Z
2013,4,11,1741,1709,32,1924,1853,31,EV,4202,N16546,EWR,STL,142,872,17,9,2013-04-11T21:00:00Z
2013,4,11,1752,1800,-8,2016,2025,-9,MQ,4413,N713MQ,LGA,XNA,182,1147,18,0,2013-04-11T22:00:00Z
2013,4,11,1756,1755,1,2056,2120,-24,AA,1611,N3CHAA,LGA,MIA,153,1096,17,55,2013-04-11T21:00:00Z
2013,4,11,1807,1659,68,2013,1842,91,UA,1738,N26215,EWR,ORD,120,719,16,59,2013-04-11T20:00:00Z
2013,4,11,1834,1829,5,2144,2139,5,UA,1462,N37298,EWR,SEA,326,2402,18,29,2013-04-11T22:00:00Z
2013,4,11,1837,1800,37,2018,1944,34,UA,463,N488UA,EWR,ORD,112,719,18,0,2013-04-11T22:00:00Z
2013,4,11,1841,1830,11,2158,2136,22,UA,1152,N24224,EWR,PDX,328,2434,18,30,2013-04-11T22:00:00Z
2013,4,11,1850,1835,15,2047,2042,5,DL,2131,N924DL,LGA,DTW,93,502,18,35,2013-04-11T22:00:00Z
2013,4,11,1909,1910,-1,2220,2240,-20,AA,21,N323AA,JFK,LAX,334,2475,19,10,2013-04-11T23:00:00Z
2013,4,11,1918,1845,33,2131,2110,21,9E,3403,N934XJ,JFK,MCI,159,1113,18,45,2013-04-11T22:00:00Z
2013,4,11,1928,1935,-7,2101,2113,-12,9E,4127,N8794B,JFK,IAD,44,228,19,35,2013-04-11T23:00:00Z
2013,4,11,1929,1830,59,2137,2000,97,EV,3270,N29906,EWR,CAE,99,602,18,30,2013-04-11T22:00:00Z
2013,4,11,1931,1900,31,2140,2110,30,EV,4295,N11137,EWR,MCI,160,1092,19,0,2013-04-11T23:00:00Z
2013,4,11,1941,1830,71,2123,2010,73,MQ,4674,N501MQ,LGA,CLE,73,419,18,30,2013-04-11T22:00:00Z
2013,4,11,1948,1935,13,2228,2212,16,UA,1416,N17719,EWR,MSY,192,1167,19,35,2013-04-11T23:00:00Z
2013,4,11,1956,2000,-4,2316,2325,-9,VX,415,N622VA,JFK,LAX,328,2475,20,0,2013-04-12T00:00:00Z
2013,4,11,2000,2004,-4,2258,2306,-8,UA,1130,N78285,EWR,DFW,207,1372,20,4,2013-04-12T00:00:00Z
2013,4,11,2002,1955,7,2124,2110,14,AA,1762,N3FWAA,JFK,BOS,31,187,19,55,2013-04-11T23:00:00Z
2013,4,11,2026,1930,56,2237,2159,38,EV,5220,N713EV,LGA,MCI,160,1107,19,30,2013-04-11T23:00:00Z
2013,4,11,2027,1945,42,2315,2300,15,AA,1709,N3GVAA,LGA,MIA,144,1096,19,45,2013-04-11T23:00:00Z
2013,4,11,2035,1951,44,2321,2244,37,UA,301,N813UA,EWR,IAH,199,1400,19,51,2013-04-11T23:00:00Z
2013,4,11,2038,2030,8,2325,2315,10,B6,619,N192JB,JFK,JAX,123,828,20,30,2013-04-12T00:00:00Z
2013,4,11,2050,1945,65,2346,2240,66,B6,381,N644JB,LGA,FLL,146,1076,19,45,2013-04-11T23:00:00Z
2013,4,11,2100,1908,112,2231,2051,100,UA,1482,N15710,EWR,ORD,123,719,19,8,2013-04-11T23:00:00Z
2013,4,11,2104,2105,-1,2313,2305,8,MQ,4573,N717MQ,LGA,DTW,99,502,21,5,2013-04-12T01:00:00Z
2013,4,11,2114,1930,104,2244,2101,103,EV,3806,N18557,EWR,BNA,123,748,19,30,2013-04-11T23:00:00Z
2013,4,11,2115,2115,0,2329,2310,19,MQ,4584,N504MQ,LGA,CLT,84,544,21,15,2013-04-12T01:00:00Z
2013,4,11,2120,2040,40,2217,2154,23,B6,1178,N178JB,EWR,BOS,33,200,20,40,2013-04-12T00:00:00Z
2013,4,11,2125,2130,-5,2245,2300,-15,MQ,4617,N0EGMQ,LGA,RDU,65,431,21,30,2013-04-12T01:00:00Z
2013,4,11,2149,2145,4,43,48,-5,B6,11,N763JB,JFK,FLL,149,1069,21,45,2013-04-12T01:00:00Z
2013,4,11,2154,2040,74,38,2356,42,B6,165,N558JB,JFK,PDX,316,2454,20,40,2013-04-12T00:00:00Z
2013,4,11,2204,2100,64,2259,2210,49,US,2144,N944UW,LGA,BOS,32,184,21,0,2013-04-12T01:00:00Z
2013,4,11,2231,2130,61,142,16,86,B6,383,N613JB,LGA,FLL,155,1076,21,30,2013-04-12T01:00:00Z
2013,4,11,2233,1929,184,100,2229,151,AA,2075,N4WMAA,EWR,DFW,187,1372,19,29,2013-04-11T23:00:00Z
2013,4,11,2301,2255,6,30,11,19,B6,30,N348JB,JFK,ROC,48,264,22,55,2013-04-12T02:00:00Z
2013,4,11,2321,1955,206,53,2139,194,EV,3823,N17146,LGA,CLE,70,419,19,55,2013-04-11T23:00:00Z
2013,4,11,NA,2055,NA,NA,2215,NA,MQ,3744,N527MQ,EWR,ORD,NA,719,20,55,2013-04-12T00:00:00Z
2013,4,12,24,2359,25,402,343,19,B6,707,N594JB,JFK,SJU,193,1598,23,59,2013-04-13T03:00:00Z
2013,4,12,552,600,-8,748,758,-10,EV,5068,N614QX,EWR,DTW,88,488,6,0,2013-04-12T10:00:00Z
2013,4,12,604,610,-6,740,819,-39,DL,1919,N937DL,LGA,MSP,134,1020,6,10,2013-04-12T10:00:00Z
2013,4,12,635,640,-5,739,809,-30,UA,1568,N73259,EWR,ORD,107,719,6,40,2013-04-12T10:00:00Z
2013,4,12,640,630,10,806,804,2,B6,905,N206JB,JFK,ORD,121,740,6,30,2013-04-12T10:00:00Z
2013,4,12,653,700,-7,750,805,-15,US,2116,N953UW,LGA,BOS,33,184,7,0,2013-04-12T11:00:00Z
2013,4,12,707,710,-3,1018,1033,-15,B6,671,N590JB,JFK,LAX,329,2475,7,10,2013-04-12T11:00:00Z
2013,4,12,718,725,-7,857,905,-8,AA,305,N528AA,LGA,ORD,118,733,7,25,2013-04-12T11:00:00Z
2013,4,12,726,728,-2,844,844,0,B6,44,N656JB,JFK,SYR,42,209,7,28,2013-04-12T11:00:00Z
2013,4,12,727,725,2,957,1015,-18,AS,21,N413AS,EWR,SEA,305,2402,7,25,2013-04-12T11:00:00Z
2013,4,12,749,755,-6,944,1007,-23,9E,3879,N801AY,EWR,CVG,96,569,7,55,2013-04-12T11:00:00Z
2013,4,12,806,754,12,933,925,8,UA,1162,N14237,EWR,ORD,113,719,7,54,2013-04-12T11:00:00Z
2013,4,12,811,800,11,1112,1106,6,B6,553,N705JB,EWR,RSW,154,1068,8,0,2013-04-12T12:00:00Z
2013,4,12,832,820,12,1007,940,27,MQ,4655,N518MQ,LGA,BNA,119,764,8,20,2013-04-12T12:00:00Z
2013,4,12,838,830,8,1137,1203,-26,UA,1281,N36447,EWR,SFO,333,2565,8,30,2013-04-12T12:00:00Z
2013,4,12,847,855,-8,1139,1120,19,MQ,4619,N527MQ,LGA,ATL,116,762,8,55,2013-04-12T12:00:00Z
2013,4,12,852,850,2,1055,1025,30,MQ,4406,N852MQ,JFK,RDU,73,427,8,50,2013-04-12T12:00:00Z
2013,4,12,856,900,-4,1017,1035,-18,EV,5025,N723EV,LGA,BTV,41,258,9,0,2013-04-12T13:00:00Z
2013,4,12,856,900,-4,1028,1038,-10,UA,544,N431UA,LGA,ORD,112,733,9,0,2013-04-12T13:00:00Z
2013,4,12,857,900,-3,1021,1019,2,US,2120,N945UW,LGA,BOS,43,184,9,0,2013-04-12T13:00:00Z
2013,4,12,900,900,0,1201,1203,-2,DL,1885,N372NW,LGA,MCO,138,950,9,0,2013-04-12T13:00:00Z
2013,4,12,905,844,21,1022,1003,19,UA,477,N480UA,EWR,BOS,43,200,8,44,2013-04-12T12:00:00Z
2013,4,12,908,910,-2,1217,1158,19,B6,517,N508JB,EWR,MCO,153,937,9,10,2013-04-12T13:00:00Z
2013,4,12,911,912,-1,1231,1200,31,B6,59,N306JB,JFK,TPA,156,1005,9,12,2013-04-12T13:00:00Z
2013,4,12,925,755,90,1145,910,155,MQ,4418,N813MQ,JFK,DCA,97,213,7,55,2013-04-12T11:00:00Z
2013,4,12,931,930,1,1256,1255,1,WN,739,N556WN,EWR,AUS,226,1504,9,30,2013-04-12T13:00:00Z
2013,4,12,934,922,12,1218,1131,47,EV,4495,N11140,EWR,SAV,116,708,9,22,2013-04-12T13:00:00Z
2013,4,12,943,945,-2,1154,1124,30,B6,885,N239JB,JFK,RDU,78,427,9,45,2013-04-12T13:00:00Z
2013,4,12,950,942,8,1232,1223,9,B6,197,N615JB,JFK,LAS,308,2248,9,42,2013-04-12T13:00:00Z
2013,4,12,1029,1030,-1,1339,1410,-31,VX,23,N630VA,JFK,SFO,340,2586,10,30,2013-04-12T14:00:00Z
2013,4,12,1032,1030,2,1201,1157,4,EV,4360,N14916,EWR,PIT,59,319,10,30,2013-04-12T14:00:00Z
2013,4,12,1104,1109,-5,1259,1315,-16,DL,1031,N325US,LGA,DTW,81,502,11,9,2013-04-12T15:00:00Z
2013,4,12,1137,1135,2,1449,1447,2,DL,1552,N334NB,LGA,RSW,164,1080,11,35,2013-04-12T15:00:00Z
2013,4,12,1141,1115,26,1243,1224,19,B6,24,N284JB,JFK,BTV,41,266,11,15,2013-04-12T15:00:00Z
2013,4,12,1201,1200,1,1508,1505,3,AA,3,N323AA,JFK,LAX,329,2475,12,0,2013-04-12T16:00:00Z
2013,4,12,1207,1210,-3,1454,1510,-16,AA,743,N554AA,LGA,DFW,206,1389,12,10,2013-04-12T16:00:00Z
2013,4,12,1211,1200,11,1453,1520,-27,UA,1291,N73276,EWR,SFO,333,2565,12,0,2013-04-12T16:00:00Z
2013,4,12,1246,1242,4,1548,1528,20,B6,991,N646JB,JFK,PBI,162,1028,12,42,2013-04-12T16:00:00Z
2013,4,12,1303,1004,179,1422,1130,172,EV,5736,N820AS,LGA,IAD,48,229,10,4,2013-04-12T14:00:00Z
